day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
58.3329,7.30189,1399.99,0.448,5190.34,-5,0.03,0.03,0,0,649,0.94,1,0.231589,0.038,1,0.448,0,0,0,0,0,0,0.038,0.438,2,2.32073,2.40339,0.468941,0.0598325,-0.160062,2.40339,5.78087,3.37748,0,0.038
59,16.0113,1416,0.548,5270.4,-5,1.48,1.48,0,0,1250,0.94,0,1.49826,-0.0226818,1,0.425318,0,0,0,0,0,0,-0.0226818,0.415318,3,2.32073,5.12513,1,-0.0226818,-4.4778,5.12513,3.35437,-1.77076,0,0.038
59.0504,1.2107,1417.21,0.448,5291.59,-17.5,0.03,0.03,0,0,649,0.94,1,0.742197,0.0226818,1,0.448,0,0,0,0,0,0,0.0226818,0.438,2,2.32073,3.46325,0.683017,0.115128,-0.28773,3.46325,15.6218,12.1586,0,0.038
59.8704,19.6783,1436.89,0.548,5635.96,-17.5,1.48,1.48,0,0,1250,0.94,0,1.49826,0.1,1,0.548,0,0,0,0,0,0,0.1,0.538,3,2.32073,5.07051,1,0.115117,-4.6424,5.07051,11.4227,6.35217,0,0.038
60,3.11099,1440,1.248,5690.4,-17.5,1.77,1.89,0,0,7897,0.94,52,1.56582,0.00240354,1,0.550404,0,0,0,0,0,0,0.00240354,0.540404,4,2.32073,5.07051,1,0.00240354,-5.92321,5.07051,11.1717,6.10118,0,0.038
61,24,1464,1.248,6129.6,-18.3,1.77,1.89,0,0,7897,0.94,52,1.56709,0.0201229,1,0.570526,0,0,0,0,0,0,0.0201229,0.560526,4,2.32073,5.01684,1,0.0201229,-5.95899,5.01684,11.6381,6.62129,0,0.038
62,24,1488,1.248,6429.6,-12.5,1.77,1.89,0,0,7897,0.94,52,1.57774,0.00895557,1,0.579482,0,0,0,0,0,0,0.00895557,0.569482,4,2.32073,4.96408,1,0.00895557,-5.98791,4.96408,7.91084,2.94675,0,0.038
63,24,1512,1.248,6789.6,-15,1.77,1.89,0,0,7897,0.94,52,1.58248,0.013812,1,0.593294,0,0,0,0,0,0,0.013812,0.583294,4,2.32073,4.91223,1,0.013812,-6.01052,4.91223,9.45696,4.54473,0,0.038
64,24,1536,1.248,7396.8,-25.3,1.77,1.89,0,0,7897,0.94,52,1.58979,0.0333242,1,0.626618,0,0,0,0,0,0,0.0333242,0.616618,4,2.32073,4.86124,1,0.0333242,-6.0575,4.86124,15.8263,10.9651,0,0.038
65,24,1560,1.248,8104.8,-29.5,1.77,1.89,0,0,7897,0.94,52,1.60742,0.0407818,1,0.6674,0,0,0,0,0,0,0.0407818,0.6574,4,2.32073,4.81111,1,0.0407818,-6.13145,4.81111,18.23,13.4189,0,0.038
